instant,timestamp,hr,actual,prediction,residual
17041,2012-12-17 19:00,19,340,153.40171979081319,-186.59828020918681
17042,2012-12-17 20:00,20,200,149.8807773417434,-50.119222658256604
17043,2012-12-17 21:00,21,120,156.02534024404818,36.025340244048181
17044,2012-12-17 22:00,22,54,162.95553796977504,108.95553796977504
17045,2012-12-17 23:00,23,47,170.47529080587557,123.47529080587557
17046,2012-12-18 00:00,0,18,16.836258974305366,-1.1637410256946339
17047,2012-12-18 01:00,1,15,23.766456700032194,8.7664567000321938
17048,2012-12-18 02:00,2,7,42.522984534351423,35.522984534351423
17049,2012-12-18 03:00,3,5,42.911373590894613,37.911373590894613
17050,2012-12-18 04:00,4,8,60.882266601791827,52.882266601791827
17051,2012-12-18 05:00,5,36,45.267485953059193,9.2674859530591931
17052,2012-12-18 06:00,6,118,35.106694978281524,-82.893305021718476
17053,2012-12-18 07:00,7,355,41.840155005345736,-313.15984499465424
17054,2012-12-18 08:00,8,662,52.358953188610911,-609.64104681138906
17055,2012-12-18 09:00,9,326,79.333347826487596,-246.6666521735124
17056,2012-12-18 10:00,10,184,117.68164582362093,-66.318354176379074
17057,2012-12-18 11:00,11,269,164.40480183284637,-104.59519816715363
17058,2012-12-18 12:00,12,313,199.62301676716839,-113.37698323283161
17059,2012-12-18 13:00,13,286,224.33179816029758,-61.668201839702419
17060,2012-12-18 14:00,14,247,210.2882871584091,-36.711712841590895
17061,2012-12-18 15:00,15,246,223.13099195281791,-22.869008047182092
17062,2012-12-18 16:00,16,363,229.13842649408471,-133.86157350591529
17063,2012-12-18 17:00,17,572,212.04366742402667,-359.95633257597331
17064,2012-12-18 18:00,18,525,213.71595518884689,-311.28404481115308
17065,2012-12-18 19:00,19,353,221.03897032628478,-131.96102967371522
17066,2012-12-18 20:00,20,268,213.2485810837843,-54.751418916215698
17067,2012-12-18 21:00,21,168,219.98269909646277,51.982699096462767
17068,2012-12-18 22:00,22,132,220.96739189438512,88.967391894385116
17069,2012-12-18 23:00,23,81,228.48714473048565,147.48714473048565
17070,2012-12-19 00:00,0,41,33.339349990915025,-7.660650009084975
17071,2012-12-19 01:00,1,15,33.36791949486971,18.36791949486971
17072,2012-12-19 02:00,2,3,33.953046250075573,30.953046250075573
17073,2012-12-19 03:00,3,5,16.104334244489507,11.104334244489507
17074,2012-12-19 04:00,4,7,16.68946099969537,9.6894609996953704
17075,2012-12-19 05:00,5,31,29.670610126370633,-1.329389873629367
17076,2012-12-19 06:00,6,112,30.255736881576468,-81.744263118423532
17077,2012-12-19 07:00,7,363,43.825125147396903,-319.17487485260312
17078,2012-12-19 08:00,8,678,21.740622193116963,-656.25937780688309
17079,2012-12-19 09:00,9,317,63.834511856323246,-253.16548814367675
17080,2012-12-19 10:00,10,164,92.818830688274332,-71.181169311725668
17081,2012-12-19 11:00,11,200,155.87968044809045,-44.120319551909546
17082,2012-12-19 12:00,12,236,163.20269558552835,-72.797304414471654
17083,2012-12-19 13:00,13,213,183.37959250354831,-29.620407496451691
17084,2012-12-19 14:00,14,218,190.30979022927517,-27.690209770724834
17085,2012-12-19 15:00,15,237,197.82954306537567,-39.170456934624326
17086,2012-12-19 16:00,16,334,205.25059805933776,-128.74940194066224
17087,2012-12-19 17:00,17,562,206.03246251320627,-355.96753748679373
17088,2012-12-19 18:00,18,569,206.42085156974949,-362.57914843025048
17089,2012-12-19 19:00,19,336,213.54778699413896,-122.45221300586104
17090,2012-12-19 20:00,20,241,199.94293053948076,-41.057069460519244
17091,2012-12-19 21:00,21,168,193.03687396254082,25.036873962540824
17092,2012-12-19 22:00,22,129,199.08339700832138,70.083397008321384
17093,2012-12-19 23:00,23,88,190.59866416791755,102.59866416791755
17094,2012-12-20 00:00,0,42,40.568095641382286,-1.4319043586177145
17095,2012-12-20 01:00,1,20,37.250639521980617,17.250639521980617
17096,2012-12-20 02:00,2,8,44.180837247707444,36.180837247707444
17097,2012-12-20 03:00,3,4,37.864335781141193,33.864335781141193
17098,2012-12-20 04:00,4,6,44.794533506868049,38.794533506868049
17099,2012-12-20 05:00,5,35,51.822771089119101,16.822771089119101
17100,2012-12-20 06:00,6,118,67.42935301313031,-50.57064698686969
17101,2012-12-20 07:00,7,350,64.995571573674923,-285.00442842632509
17102,2012-12-20 08:00,8,599,71.925769299401779,-527.07423070059826
17103,2012-12-20 09:00,9,317,78.855967025128621,-238.14403297487138
17104,2012-12-20 10:00,10,161,99.62241905352225,-61.37758094647775
17105,2012-12-20 11:00,11,190,131.22608003741814,-58.773919962581857
17106,2012-12-20 12:00,12,212,151.59971465410072,-60.400285345899277
17107,2012-12-20 13:00,13,217,151.23480876073017,-65.765191239269825
17108,2012-12-20 14:00,14,214,165.6561898186028,-48.343810181397203
17109,2012-12-20 15:00,15,249,158.75013324166289,-90.249866758337106
17110,2012-12-20 16:00,16,302,174.05584696509607,-127.94415303490393
17111,2012-12-20 17:00,17,475,155.7553661957885,-319.2446338042115
17112,2012-12-20 18:00,18,381,153.3215847563331,-227.6784152436669
17113,2012-12-20 19:00,19,118,160.64459989377099,42.644599893770987
17114,2012-12-20 20:00,20,50,157.62192132955613,107.62192132955613
17115,2012-12-20 21:00,21,26,164.55211905528299,138.55211905528299
17116,2012-12-20 22:00,22,21,151.07764233065726,130.07764233065726
17117,2012-12-20 23:00,23,13,187.09462710002725,174.09462710002725
17118,2012-12-21 00:00,0,17,22.808375380611949,5.8083753806119489
17119,2012-12-21 01:00,1,9,36.673199187233479,27.673199187233479
17120,2012-12-21 02:00,2,3,38.711692885262636,35.711692885262636
17121,2012-12-21 03:00,3,3,45.641890610989478,42.641890610989478
17122,2012-12-21 04:00,4,6,64.607974625233382,58.607974625233382
17123,2012-12-21 05:00,5,13,55.338264947021742,42.338264947021742
17124,2012-12-21 06:00,6,80,98.931995879050106,18.931995879050106
17125,2012-12-21 07:00,7,208,96.963480465327095,-111.03651953467291
17126,2012-12-21 08:00,8,472,104.48323330142763,-367.51676669857238
17127,2012-12-21 09:00,9,267,135.65433038348442,-131.34566961651558
17128,2012-12-21 10:00,10,154,147.61401848356118,-6.3859815164388181
17129,2012-12-21 11:00,11,162,154.2494386541012,-7.7505613458988023
17130,2012-12-21 12:00,12,224,166.40520646722638,-57.594793532773622
17131,2012-12-21 13:00,13,240,173.72822160466424,-66.271778395335758
17132,2012-12-21 14:00,14,219,180.85515702905374,-38.144842970946257
17133,2012-12-21 15:00,15,263,175.42907887343921,-87.570921126560791
17134,2012-12-21 16:00,16,281,187.58484668656439,-93.41515331343561
17135,2012-12-21 17:00,17,321,149.98737330962956,-171.01262669037044
17136,2012-12-21 18:00,18,243,156.72083333669377,-86.279166663306228
17137,2012-12-21 19:00,19,153,190.59685619634257,37.596856196342571
17138,2012-12-21 20:00,20,112,204.72345969902841,92.72345969902841
17139,2012-12-21 21:00,21,70,206.38899883284319,136.38899883284319
17140,2012-12-21 22:00,22,63,206.91517423603858,143.91517423603858
17141,2012-12-21 23:00,23,40,213.74733210524124,173.74733210524124
17142,2012-12-22 00:00,0,31,53.937152794294008,22.937152794294008
17143,2012-12-22 01:00,1,35,59.983675840074582,24.983675840074582
17144,2012-12-22 02:00,2,23,67.404730834036684,44.404730834036684
17145,2012-12-22 03:00,3,7,66.3528879593825,59.3528879593825
17146,2012-12-22 04:00,4,5,71.613118196126763,66.613118196126763
17147,2012-12-22 05:00,5,5,80.016545712173539,75.016545712173539
17148,2012-12-22 06:00,6,13,94.437926770046175,81.437926770046175
17149,2012-12-22 07:00,7,20,101.36812449577303,81.368124495773031
17150,2012-12-22 08:00,8,29,109.57481431315719,80.574814313157191
17151,2012-12-22 09:00,9,90,107.54125690203256,17.541256902032558
17152,2012-12-22 10:00,10,118,114.07863721604835,-3.9213627839516505
17153,2012-12-22 11:00,11,159,140.65955645659977,-18.340443543400227
17154,2012-12-22 12:00,12,146,165.26289137658503,19.262891376585031
17155,2012-12-22 13:00,13,158,177.16362812465138,19.163628124651382
17156,2012-12-22 14:00,14,161,184.19186570690243,23.191865706902433
17157,2012-12-22 15:00,15,153,197.52608575516069,44.526085755160693
17158,2012-12-22 16:00,16,147,185.99076283220157,38.990762832201568
17159,2012-12-22 17:00,17,114,181.84792539924982,67.847925399249817
17160,2012-12-22 18:00,18,82,177.89507703395523,95.895077033955232
17161,2012-12-22 19:00,19,60,170.3014254901174,110.3014254901174
17162,2012-12-22 20:00,20,61,175.95513112418695,114.95513112418695
17163,2012-12-22 21:00,21,53,171.70750520370549,118.70750520370549
17164,2012-12-22 22:00,22,39,178.63770292943235,139.63770292943235
17165,2012-12-22 23:00,23,40,184.9783455447855,144.9783455447855
17166,2012-12-23 00:00,0,27,33.664536295587482,6.6645362955874816
17167,2012-12-23 01:00,1,20,40.005178910940629,20.005178910940629
17168,2012-12-23 02:00,2,18,32.903042620952306,14.903042620952306
17169,2012-12-23 03:00,3,9,39.636502648016517,30.636502648016517
17170,2012-12-23 04:00,4,4,54.057883705889196,50.057883705889196
17171,2012-12-23 05:00,5,6,52.613223419523948,46.613223419523948
17172,2012-12-23 06:00,6,9,23.096488485108608,14.096488485108608
17173,2012-12-23 07:00,7,19,30.026686210835464,11.026686210835464
17174,2012-12-23 08:00,8,48,21.345873657383265,-26.654126342616735
17175,2012-12-23 09:00,9,56,66.039242625037616,10.039242625037616
17176,2012-12-23 10:00,10,93,70.53942928086262,-22.46057071913738
17177,2012-12-23 11:00,11,152,106.28824797354788,-45.711752026452118
17178,2012-12-23 12:00,12,196,150.98161694120222,-45.018383058797781
17179,2012-12-23 13:00,13,186,170.07201083522207,-15.927989164777927
17180,2012-12-23 14:00,14,175,198.82050346399677,23.820503463996772
17181,2012-12-23 15:00,15,137,199.05190131200536,62.051901312005356
17182,2012-12-23 16:00,16,190,206.37491644944322,16.374916449443219
17183,2012-12-23 17:00,17,114,178.86810570910231,64.868105709102309
17184,2012-12-23 18:00,18,93,186.74833608340558,93.748336083405576
17185,2012-12-23 19:00,19,58,198.21650892963288,140.21650892963288
17186,2012-12-23 20:00,20,52,149.38226055447933,97.38226055447933
17187,2012-12-23 21:00,21,42,140.60340814450296,98.603408144502964
17188,2012-12-23 22:00,22,58,166.94915916749218,108.94915916749218
17189,2012-12-23 23:00,23,25,173.19176192632116,148.19176192632116
17190,2012-12-24 00:00,0,12,-7.0233005554605654,-19.023300555460565
17191,2012-12-24 01:00,1,11,-0.093102829733737735,-11.093102829733738
17192,2012-12-24 02:00,2,5,-10.744751072746595,-15.744751072746595
17193,2012-12-24 03:00,3,3,-3.8145533470197392,-6.8145533470197392
17194,2012-12-24 05:00,5,9,-4.7795333513230105,-13.77953335132301
17195,2012-12-24 06:00,6,17,16.976039830160801,-0.023960169839199352
17196,2012-12-24 07:00,7,30,35.143012554106377,5.1430125541063774
17197,2012-12-24 08:00,8,66,48.418281250354227,-17.581718749645773
17198,2012-12-24 09:00,9,85,69.872328245645761,-15.127671754354239
17199,2012-12-24 10:00,10,103,82.46000197499572,-20.53999802500428
17200,2012-12-24 11:00,11,124,99.83459124451376,-24.16540875548624
17201,2012-12-24 12:00,12,135,120.11018600467216,-14.889813995327842
17202,2012-12-24 13:00,13,70,67.628385819969935,-2.3716141800300647
17203,2012-12-24 14:00,14,46,63.321808547478071,17.321808547478071
17204,2012-12-24 15:00,15,33,71.037641096626999,38.037641096626999
17205,2012-12-24 16:00,16,33,77.967838822353855,44.967838822353855
17206,2012-12-24 17:00,17,26,73.26844413815094,47.26844413815094
17207,2012-12-24 18:00,18,26,79.805824452166746,53.805824452166746
17208,2012-12-24 19:00,19,18,86.932101890941993,68.932101890941993
17209,2012-12-24 20:00,20,23,93.862299616668835,70.862299616668835
17210,2012-12-24 21:00,21,22,100.4983777728231,78.498377772823105
17211,2012-12-24 22:00,22,12,106.83902038817627,94.839020388176266
17212,2012-12-24 23:00,23,11,113.76921811390312,102.76921811390312
17213,2012-12-25 00:00,0,13,-47.415493145225611,-60.415493145225611
17214,2012-12-25 01:00,1,13,-22.412592182523838,-35.412592182523838
17215,2012-12-25 02:00,2,7,-15.482394456796953,-22.482394456796953
17216,2012-12-25 04:00,4,1,-8.4579272440994941,-9.4579272440994941
17217,2012-12-25 05:00,5,3,-18.815455917539794,-21.815455917539794
17218,2012-12-25 06:00,6,7,-11.885258191812937,-18.885258191812937
17219,2012-12-25 07:00,7,6,-4.7583227674234649,-10.758322767423465
17220,2012-12-25 08:00,8,11,18.673308548434221,7.6733085484342212
17221,2012-12-25 09:00,9,28,25.603506274161077,-2.3964937258389227
17222,2012-12-25 10:00,10,32,56.460620939148598,24.460620939148598
17223,2012-12-25 11:00,11,86,81.562219743988848,-4.4377802560111519
17224,2012-12-25 12:00,12,114,92.964692607200249,-21.035307392799751
17225,2012-12-25 13:00,13,121,175.53913552080297,54.539135520802972
17226,2012-12-25 14:00,14,126,183.41870790949196,57.418707909491957
17227,2012-12-25 15:00,15,107,176.21787377736518,69.217873777365185
17228,2012-12-25 16:00,16,86,183.14807150309201,97.148071503092012
17229,2012-12-25 17:00,17,50,164.27855645652173,114.27855645652173
17230,2012-12-25 18:00,18,43,154.3535916849205,111.3535916849205
17231,2012-12-25 19:00,19,36,161.08770969759897,125.08770969759897
17232,2012-12-25 20:00,20,40,168.41072483503683,128.41072483503683
17233,2012-12-25 21:00,21,34,170.27909231290548,136.27909231290548
17234,2012-12-25 22:00,22,19,167.64923116040168,148.64923116040168
17235,2012-12-25 23:00,23,30,178.1872342055492,148.1872342055492
17236,2012-12-26 00:00,0,9,21.172405191616548,12.172405191616548
17237,2012-12-26 01:00,1,7,22.052309502009223,15.052309502009223
17238,2012-12-26 02:00,2,1,28.982507227736107,27.982507227736107
17239,2012-12-26 03:00,3,2,20.596472229470749,18.596472229470749
17240,2012-12-26 04:00,4,2,23.054394817713018,21.054394817713018
17241,2012-12-26 05:00,5,11,29.493735275204642,18.493735275204642
17242,2012-12-26 06:00,6,36,36.031115589220462,0.031115589220462425
17243,2012-12-26 07:00,7,26,5.4663081497045027,-20.533691850295497
17244,2012-12-26 08:00,8,31,12.396505875431387,-18.603494124568613
17245,2012-12-26 09:00,9,23,19.326703601158215,-3.673296398841785
17246,2012-12-26 10:00,10,8,26.060163628222398,18.060163628222398
17247,2012-12-26 11:00,11,10,34.070773732558195,24.070773732558195
17248,2012-12-26 12:00,12,10,44.589571915823285,34.589571915823285
17249,2012-12-26 13:00,13,15,51.51976964155017,36.51976964155017
17250,2012-12-26 14:00,14,20,46.721677115208806,26.721677115208806
17251,2012-12-26 15:00,15,13,78.266386747094259,65.266386747094259
17252,2012-12-26 16:00,16,13,85.196584472821115,72.196584472821115
17253,2012-12-26 17:00,17,53,80.890007200329237,27.890007200329237
17254,2012-12-26 18:00,18,43,93.772458484866036,50.772458484866036
17255,2012-12-26 19:00,19,35,117.59690721243473,82.596907212434729
17256,2012-12-26 20:00,20,32,120.02821832217487,88.028218322174865
17257,2012-12-26 21:00,21,20,132.14489763078629,112.14489763078629
17258,2012-12-26 22:00,22,11,109.78547996881616,98.785479968816162
17259,2012-12-26 23:00,23,10,133.31515114119802,123.31515114119802
17260,2012-12-27 00:00,0,3,-26.079396550519533,-29.079396550519533
17261,2012-12-27 01:00,1,5,-35.748672271447674,-40.748672271447674
17262,2012-12-27 02:00,2,2,-17.581699547502126,-19.581699547502126
17263,2012-12-27 03:00,3,1,-12.124731612095218,-13.124731612095218
17264,2012-12-27 04:00,4,3,-4.5069389194704854,-7.5069389194704854
17265,2012-12-27 05:00,5,11,23.816396424084871,12.816396424084871
17266,2012-12-27 06:00,6,45,42.270740086597556,-2.7292599134024442
17267,2012-12-27 07:00,7,90,47.433588452431906,-42.566411547568094
17268,2012-12-27 08:00,8,208,70.956510993808251,-137.04348900619175
17269,2012-12-27 09:00,9,133,88.134362564663618,-44.865637435336382
17270,2012-12-27 10:00,10,75,109.09755229171989,34.097552291719893
17271,2012-12-27 11:00,11,103,115.53689274921152,12.536892749211518
17272,2012-12-27 12:00,12,109,142.01977213323875,33.019772133238746
17273,2012-12-27 13:00,13,118,148.94996985896557,30.949969858965574
17274,2012-12-27 14:00,14,119,130.47327222410632,11.473272224106324
17275,2012-12-27 15:00,15,120,136.91261268159792,16.912612681597921
17276,2012-12-27 16:00,16,174,150.25358136086169,-23.746418639138312
17277,2012-12-27 17:00,17,257,157.18377908658852,-99.816220913411485
17278,2012-12-27 18:00,18,197,142.58980147884012,-54.410198521159884
17279,2012-12-27 19:00,19,117,149.71673690322962,32.716736903229616
17280,2012-12-27 20:00,20,91,155.8612998055344,64.861299805534401
17281,2012-12-27 21:00,21,63,163.38039465602068,100.38039465602068
17282,2012-12-27 22:00,22,44,170.50733008041016,126.50733008041016
17283,2012-12-27 23:00,23,26,177.24079010747437,151.24079010747437
17284,2012-12-28 00:00,0,25,17.257345290997421,-7.7426547090025792
17285,2012-12-28 01:00,1,9,24.383622729772668,15.383622729772668
17286,2012-12-28 02:00,2,5,31.706637867210532,26.706637867210532
17287,2012-12-28 03:00,3,2,38.047938468177961,36.047938468177961
17288,2012-12-28 04:00,4,4,44.585318782193781,40.585318782193781
17289,2012-12-28 05:00,5,15,51.417476651396441,36.417476651396441
17290,2012-12-28 06:00,6,51,45.78791216611377,-5.2120878338862298
17291,2012-12-28 07:00,7,112,51.932475068418555,-60.067524931581445
17292,2012-12-28 08:00,8,239,72.502189398149582,-166.4978106018504
17293,2012-12-28 09:00,9,191,80.414759645961141,-110.58524035403886
17294,2012-12-28 10:00,10,162,100.98447397569211,-61.015526024307889
17295,2012-12-28 11:00,11,178,121.55484629103739,-56.445153708962607
17296,2012-12-28 12:00,12,222,139.85894737602092,-82.141052623979078
17297,2012-12-28 13:00,13,222,146.78914510174775,-75.210854898252251
17298,2012-12-28 14:00,14,261,153.71934282747461,-107.28065717252539
17299,2012-12-28 15:00,15,225,159.76586587325519,-65.234134126744806
17300,2012-12-28 16:00,16,250,167.57973827892832,-82.420261721071682
17301,2012-12-28 17:00,17,271,134.87396892969122,-136.12603107030878
17302,2012-12-28 18:00,18,213,141.80416665541804,-71.195833344581956
17303,2012-12-28 19:00,19,128,139.76320262767368,11.763202627673678
17304,2012-12-28 20:00,20,97,146.10450322864111,49.104503228641107
17305,2012-12-28 21:00,21,92,143.8668015022341,51.866801502234097
17306,2012-12-28 22:00,22,62,150.50287965838834,88.502879658388338
17307,2012-12-28 23:00,23,59,166.79705654929745,107.79705654929745
